product_name,description,reference
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Microsoft Excel 97 and 2000 allows an attacker to execute arbitrary commands by specifying a malicious .dll using the Register.ID function, aka the ""Excel REGISTER.ID Function"" vulnerability.'}]","[{'name': '1451', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1451'}, {'name': '20000711 Excel 2000 vulnerability - executing programs', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=396B3F8F.9244D290%40nat.bg'}, {'name': 'excel-register-function(5016)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/5016'}, {'name': 'MS00-051', 'tags': ['vendor-advisory', 'x_refsource_MS'], 'url': 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-051'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'bb-hostsvc.sh in Big Brother 1.4h1 and earlier allows remote attackers to read arbitrary files via a .. (dot dot) attack on the HOSTSVC parameter.'}]","[{'tags': ['x_refsource_CONFIRM'], 'url': 'http://bb4.com/README.CHANGES'}, {'name': 'http-cgi-bigbrother-bbhostsvc(4879)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/4879'}, {'name': '1455', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1455'}, {'name': '20000711 BIG BROTHER EXPLOIT', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0146.html'}, {'name': '20000711 REMOTE EXPLOIT IN ALL CURRENT VERSIONS OF BIG BROTHER', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0147.html'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'The default configuration of Big Brother 1.4h2 and earlier does not include proper access restrictions, which allows remote attackers to execute arbitrary commands by using bbd to upload a file whose extension will cause it to be executed as a CGI script by the web server.'}]","[{'name': '20000711 Big Brother filename extension vulnerability', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0171.html'}, {'name': 'big-brother-filename-extension(5103)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/5103'}, {'name': '1494', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1494'}, {'name': '1472', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/1472'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Guild FTPd allows remote attackers to determine the existence of files outside the FTP root via a .. (dot dot) attack, which provides different error messages depending on whether the file exists or not.'}]","[{'name': '20000708 gnu-pop3d (FTGate problem), Savant Webserver, Guild FTPd', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0114.html'}, {'name': '1452', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1452'}, {'name': 'guild-ftpd-disclosure(4922)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/4922'}, {'name': '573', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/573'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Savant web server allows remote attackers to execute arbitrary commands via a long GET request.'}]","[{'name': '20000708 gnu-pop3d (FTGate problem), Savant Webserver, Guild FTPd', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0114.html'}, {'name': 'savant-get-bo(4901)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/4901'}, {'name': '1453', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1453'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'The default configuration of WebActive HTTP Server 1.00 stores the web access log active.log in the document root, which allows remote attackers to view the logs by directly requesting the page.'}]","[{'name': 'webactive-active-log(5184)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/5184'}, {'name': '1497', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1497'}, {'name': '20000711 Lame DoS in WEBactive win65/NT server', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=200007130827.BAA32671%40Rage.Resentment.org'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in WebActive HTTP Server 1.00 allows remote attackers to cause a denial of service via a long URL.'}]","[{'name': 'webactive-long-get-dos(4949)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/4949'}, {'name': '20000711 Lame DoS in WEBactive win65/NT server', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=200007130827.BAA32671%40Rage.Resentment.org'}, {'name': '1470', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1470'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'WFTPD and WFTPD Pro 2.41 allows remote attackers to cause a denial of service by executing a STAT command while the LIST command is still executing.'}]","[{'name': '20000721 WFTPD/WFTPD Pro 2.41 RC11 vulnerabilities.', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0295.html'}, {'name': '1506', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1506'}, {'name': '1477', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/1477'}, {'name': 'wftpd-stat-dos(5003)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/5003'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'WFTPD and WFTPD Pro 2.41 allows remote attackers to cause a denial of service by using the RESTART (REST) command and writing beyond the end of a file, or writing to a file that does not exist, via commands such as STORE UNIQUE (STOU), STORE (STOR), or APPEND (APPE).'}]","[{'name': '20000721 WFTPD/WFTPD Pro 2.41 RC11 vulnerabilities.', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0295.html'}, {'name': '1506', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1506'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'WFTPD and WFTPD Pro 2.41 allows remote attackers to obtain the real pathname for a file by executing a STATUS (STAT) command while the file is being transferred.'}]","[{'name': '20000721 WFTPD/WFTPD Pro 2.41 RC11 vulnerabilities.', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0295.html'}, {'name': '1506', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1506'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'WFTPD and WFTPD Pro 2.41 allows remote attackers to cause a denial of service by executing an MLST command before logging into the server.'}]","[{'name': '20000721 WFTPD/WFTPD Pro 2.41 RC11 vulnerabilities.', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0295.html'}, {'name': '1506', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1506'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'WFTPD and WFTPD Pro 2.41 allows local users to cause a denial of service by executing the RENAME TO (RNTO) command before a RENAME FROM (RNFR) command.'}]","[{'name': '20000711 WFTPD/WFTPD Pro 2.41 RC10 denial-of-service', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=E13BvU6-0007d8-00%40dwarf.box.sk'}, {'name': '1456', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1456'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'IIS 4.0 allows remote attackers to obtain the internal IP address of the server via an HTTP 1.0 request for a web page which is protected by basic authentication and has no realm defined.'}]","[{'name': '20000713 IIS4 Basic authentication realm issue', 'tags': ['mailing-list', 'x_refsource_NTBUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/ntbugtraq/2000-q3/0025.html'}, {'name': '1499', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1499'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'The default installation of VirusScan 4.5 and NetShield 4.5 has insecure permissions for the registry key that identifies the AutoUpgrade directory, which allows local users to execute arbitrary commands by replacing SETUP.EXE in that directory with a Trojan Horse.'}]","[{'name': '1458', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1458'}, {'name': 'nai-virusscan-netshield-autoupgrade(5177)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/5177'}, {'name': '1458', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/1458'}, {'name': '4200', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/4200'}, {'name': '20000711 Potential Vulnerability in McAfee Netshield and VirusScan 4.5', 'tags': ['mailing-list', 'x_refsource_NTBUGTRAQ'], 'url': 'http://www.ntbugtraq.com/default.asp?pid=36&sid=1&A2=ind0007&L=ntbugtraq&F=&S=&P=2753'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': ""The ClientTrust program in Novell BorderManager does not properly verify the origin of authentication requests, which could allow remote attackers to impersonate another user by replaying the authentication requests and responses from port 3024 of the victim's machine.""}]","[{'name': '1440', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1440'}, {'name': 'novell-bordermanager-verification(5186)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/5186'}, {'name': '20000707 Novell Border Manger - Anyone can pose as an authenticated user', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=06256915.00591E18.00%40uprrsmtp2.notes.up.com'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'IBM WebSphere allows remote attackers to read source code for executable web files by directly calling the default InvokerServlet using a URL which contains the ""/servlet/file"" string.'}]","[{'name': '1500', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1500'}, {'name': 'websphere-showcode(5012)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/5012'}, {'name': '20000723 IBM WebSphere default servlet handler showcode vulnerability', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0342.html'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Microsoft Outlook Express allows remote attackers to monitor a user\'s email by creating a persistent browser link to the Outlook Express windows, aka the ""Persistent Mail-Browser Link"" vulnerability.'}]","[{'name': '1502', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1502'}, {'name': 'MS00-045', 'tags': ['vendor-advisory', 'x_refsource_MS'], 'url': 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-045'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Microsoft Enterprise Manager allows local users to obtain database passwords via the Data Transformation Service (DTS) package Registered Servers Dialog dialog, aka a variant of the ""DTS Password"" vulnerability.'}]","[{'name': 'mssql-dts-reveal-passwords(4582)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/4582'}, {'name': '1466', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1466'}, {'name': 'MS00-041', 'tags': ['vendor-advisory', 'x_refsource_MS'], 'url': 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-041'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Netscape Communicator 4.73 and earlier allows remote attackers to cause a denial of service or execute arbitrary commands via a JPEG image containing a comment with an illegal field length of 1.'}]","[{'name': 'RHSA-2000:046', 'tags': ['vendor-advisory', 'x_refsource_REDHAT'], 'url': 'http://www.redhat.com/support/errata/RHSA-2000-046.html'}, {'name': '1503', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1503'}, {'name': 'TLSA2000017-1', 'tags': ['vendor-advisory', 'x_refsource_TURBO'], 'url': 'http://www.turbolinux.com/pipermail/tl-security-announce/2000-August/000016.html'}, {'name': 'FreeBSD-SA-00:39', 'tags': ['vendor-advisory', 'x_refsource_FREEBSD'], 'url': 'ftp://ftp.FreeBSD.org/pub/FreeBSD/CERT/advisories/FreeBSD-SA-00:39.netscape.asc'}, {'name': '20000724 JPEG COM Marker Processing Vulnerability in Netscape Browsers', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://www.securityfocus.com/frames/?content=/templates/archive.pike%3Flist%3D1%26msg%3D200007242356.DAA01274%40false.com'}, {'name': '20000823 Security Hole in Netscape, Versions 4.x, possibly others', 'tags': ['vendor-advisory', 'x_refsource_SUSE'], 'url': 'http://www.novell.com/linux/security/advisories/suse_security_announce_60.html'}, {'name': '20000801 MDKSA-2000:027-1 netscape update', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0456.html'}, {'name': '20000810 Conectiva Linux Security Announcement - netscape', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-08/0116.html'}, {'name': 'NetBSD-SA2000-011', 'tags': ['vendor-advisory', 'x_refsource_NETBSD'], 'url': 'ftp://ftp.NetBSD.ORG/pub/NetBSD/misc/security/advisories/NetBSD-SA2000-011.txt.asc'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in AnalogX proxy server 4.04 and earlier allows remote attackers to cause a denial of service via a long USER command in the FTP protocol.'}]","[{'name': '20000724 AnalogX Proxy DoS', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0360.html'}, {'name': '1504', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1504'}, {'tags': ['x_refsource_CONFIRM'], 'url': 'http://www.analogx.com/contents/download/network/proxy.htm'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in AnalogX proxy server 4.04 and earlier allows remote attackers to cause a denial of service via a long HELO command in the SMTP protocol.'}]","[{'name': '20000724 AnalogX Proxy DoS', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0360.html'}, {'name': '1504', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1504'}, {'tags': ['x_refsource_CONFIRM'], 'url': 'http://www.analogx.com/contents/download/network/proxy.htm'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in AnalogX proxy server 4.04 and earlier allows remote attackers to cause a denial of service via a long USER command in the POP3 protocol.'}]","[{'name': '20000724 AnalogX Proxy DoS', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0360.html'}, {'name': '1504', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1504'}, {'tags': ['x_refsource_CONFIRM'], 'url': 'http://www.analogx.com/contents/download/network/proxy.htm'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in AnalogX proxy server 4.04 and earlier allows remote attackers to cause a denial of service via a long user ID in a SOCKS4 CONNECT request.'}]","[{'name': '20000724 AnalogX Proxy DoS', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0360.html'}, {'name': '1504', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1504'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'The WDaemon web server for WorldClient 2.1 allows remote attackers to read arbitrary files via a .. (dot dot) attack.'}]","[{'tags': ['x_refsource_CONFIRM'], 'url': 'http://www.altn.com/Downloads/WorldClient/Release/RelNotes.txt'}, {'name': '1459', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/1459'}, {'name': 'worldclient-dir-traverse(4913)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/4913'}, {'name': '20000712 Infosec.20000712.worldclient.2.1', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0173.html'}, {'name': '1462', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1462'}]"
